category,text
None-of-the-above,Waiting for part 2 plsss....sekkiram podhugaa..
None-of-the-above,Evaruku keilvie keka thariyavillay
None-of-the-above,1 nimisham na apdiye shock agitan! ha ha ha
None-of-the-above,@tamilwiki tamilwiki  emotions strong ah irundhaa adhu mega serial ah...Ha ha. Nothing like that... ; Story ok dhan bro... 👌
None-of-the-above,msg panunga bro pesalm no call please
None-of-the-above,Ashiq spr.....elatayum orey mari iruka gud one
Homophobic-derogation,Nan kekaran... Iva vaaila en poola vita ena...????
Hope-Speech,Brother pls ellorume ninga sollatha panni soaru sapdala evlo thirunangai work panranga nanum tiffen kadai vachuruken renduperuku salri tharen sonthama ulaikren sapdren ni sollrathu mathiri orupothum kidaiyathu sir
None-of-the-above,Apidi podu nee than seriyana kelvi ketta😎
None-of-the-above,Love you akka........ 😭♥️
Homophobic-Threatening,Vettoda mapilaiya porathukku sathu pokalam
None-of-the-above,@Dr Usha Murugen  🤞🤞🤞
Homophobic-derogation,Idhu mutrilum kevalamanadhu.. Iyarkaiku ediranadu.. Idhu naatukum en ulagathukume kedu.
None-of-the-above,Enna bgm bro adhu
Counter-speech,Manasatchi orukkura manithar than chromosome problems laa pillainperurangal athukku arovu irukka again rah sollura neegal? Sontham kalyanam kuraochal ithu kuraiyum. Ellarum manithar than. Enakku gay lesbians friends irukkangal athukku avagal thappa illa oru relationship ah nalla neermaiya kondu poorangal. Chromosome thappa pillai petta parents ah thisdukadappa. Sari appdi kalyanam seithu pannina innum oru ponnu payam vaalkaiyil emathham athe neeram orutrara emathi vaalura vaalkai alikkalama ? Therinchu kondu oru ponnu illanpaiyan vaalkayil vilayadinagal koodathu athu oru Chromosom change Land athai ellam net laa search pannamal ithu ean appdi ennu theedi vaaikal ennu than naan solluvan. Reborn panna than sex enna antha neeram oru pillai pers maddum than sex vaichu irukkanum athukku piragu sex life irukka koodathu. Iyarkai patti kathaikka Koda makkalukku urimai illa kaaranam iyarkaiya paathukaakka kooda theriyalla anal ithula maddum iyarkai
None-of-the-above,Bro nejamawe antha akka singapen than bro.❤❤❤❤👍
None-of-the-above,Avangal kaaga subscribe mattumdha panna mudiyum😭😭
None-of-the-above,Enna pandrathu priya .....😥😥... ellla vetthi
Counter-speech,"I'm Anish boy but I have transgender friends avanga romba nallavanga , nallaa pesuvaanga .yenakku romba pudikkum avangala. Man=woman=transgender. All r equal"
None-of-the-above,Crt ah sonninga bro intha naayalam yaru karthu keata peariya mayru maari vanthuvanunga athu thapu ithu thappunu solla
None-of-the-above,Indha madhiri dogs aala yellarukum keatta per
Counter-speech,Thirunangaigala eduku oduki vaikuranganu terila. Adu avangaloda harmone prblm. Nama life namaku epadi oru varamo adu madiri avangaluku adu kadavul kuduta varam. Avangala epavum varutapadura madiri pesa koodadu
None-of-the-above,Intha mathiri nanum valanum assai but yanaku tha yarum Illa😞😞😞😞😞
None-of-the-above,Andha Manasu dha kadavul🙏
None-of-the-above,Suber nan solla nenakurathu niga soletinga
None-of-the-above,Anna full video podalaya twist vachitingala ponga anna neenga prank show nu solitu kankalanga vachitinga bro
None-of-the-above,Super bro nalla seyal... congrats bro.
None-of-the-above,Next video eppo bro
None-of-the-above,Bro super   i will support ♥️
Counter-speech,"Orine serkey yenbethu athu oru puthithane manithergelin unervu...aanum  aanum ..pennum pennum yenbethu athu oru thani manithergel. Mirugenggelil puunei,kurengku,yeli yenru iruppethilleya? Athu pool manithergelil aanum ,pen ,thirunangei,gay ,; oorune piriyergel yenru irukirargel. Namekku taan puriye villey. Puriyathethitku karenem athei petri therinthu kollum manithergel kureivu.namekku yenthe urimeyum illei avergel thappu seikirargel yenru solle kaarenem naam anthe inem alle. Avergel nammei thappu seikirom yenru solle villeyeh? Anukkum pennirkum veyru veyru unervugel. Onrage vaale otrumei vendum. Avergelukku anum pennum onrage vaale mudiye villey. Avergelukku athil aasei illei. Manem othu pooge villei. Vitdu vidunggel avergel vaaledum magilci yaage. Naan solvethu sariya thappa theriyathu aanal avergel veyru naam veru. Avergeley purinthu kolle muyercci seivoom."
Hope-Speech,Sathiyama aluga varudhu anna avanga ungala anboda treat panadhunala 😭 thirunangaigal la earum avoid panadhinga avangalum nambala mari humans than 😭🙏 love u anna 😭🙏
None-of-the-above,Vera level sis..... Unga manasu yarukum varathu
None-of-the-above,Andha manasu dha kadavul
None-of-the-above,I love u Malini 😍😍😍😍😍😍😍
Counter-speech,Bala kumar mind ur word Mr.... unaku endha rights Illa avangala Apadi pesa... avanga urimaiya avanga pesuranga Ungaluku ena vanthuchi
None-of-the-above,But ennoda baby..; Enga erukkanu ennala ennamum kandu pidikka mudiyala😢; ; Mama.. Sikiram vaa.. Please..Unakkaga oru oru naalum wait panren...😚😚; ..; But nee enga erukka ; Eppidi erukka panu koda enakku theriyala...😔..
None-of-the-above,Super bro vera level 👌🏻👌🏻👌🏻
None-of-the-above,Great job bro...
None-of-the-above,Pavam bro.... Nala manitharkaluku kastangal athigam...
None-of-the-above,Straight na enna bro konjam sollungalen
None-of-the-above,Rajeswari amma avanga apdi peasnathuku sorry oru silar apdithama nanga ellorum work panrom train .kadai vasul ellam porathu illa
Homophobic-derogation,"Tamila aluthama pesuna , thabu sari Agatha, it's against human nature,"
None-of-the-above,Ippadi kouda sambathikka muiduma ?
None-of-the-above,Hai thirinangai saputigala neega oruu thirunangai
None-of-the-above,I; I. Nice. Cellno
None-of-the-above,"@Prasanth Kumar  entha oru visiyathaiyum ,kanipula sollathiga naa"
Homophobic-derogation,paiyan avanye mariyadhe kuduthu pesuran ..Iva edho don Mari panitiruka
None-of-the-above,Super film sir; I Never seen before LGBT films; I like this film
None-of-the-above,Bro gay persons kalyanam panninaa kozhanda pethuka mutiyumaa apti patta person a paarthu irukingala
None-of-the-above,Namazvar purmala  33 vayasula girl sarama irukamudeyala
None-of-the-above,Vera level acting ya yo 😆😂🤣
None-of-the-above,Really... Ippa thirunangaigal mela mariyathai varuthu... 🙏🙏🙏🙏🙏🙏😔😔
Homophobic-derogation,Ithu Oru decease
None-of-the-above,I'm waiting jaimani anna
None-of-the-above,I love all thirunagai Ammaku 🙏😭🙏😭🙏
Counter-speech,Nature pathi arakoraiya therinju pesuruvangaluku onnu solraen...homosexuality heterosexuality rendumae nature la iruku yen varalara  eduthukitta kuda iruku net la search panni mothala parunga ..nala oru course etha pathi paduchutu aporom vanthu solunga
Hope-Speech,Manitha neyam ullavarkal than unmaiyana deivam👍👍
Counter-speech,Nama pakre view la tha irukku... Ellame.. pudichavanga pudichuvangaloda serumpothu vedika pakre namaken noganum..
None-of-the-above,Super bro neenga gay va?
None-of-the-above,4k views in one week. Best of luck 👍👍
None-of-the-above,U r so cute ma
Homophobic-derogation,kadavuluku ethiranathu ithu ..kadavula meeruna sakthi manushangaluku epavume kidaiyathu.. ulagathin azhivukana aarambam ithula..
None-of-the-above,Enga irunthalum nalla iruppa thambi 🥰🥰🥰🙏🙏🙏😘😘😭😭😭😭😭😭😭😭😭
None-of-the-above,Gaaju koodhi adhu vussu da
None-of-the-above,Akka avarkalukku nandri.
Transphobic-derogation,"@Vignesh vikki serupala adipanam...dei soothu, nee ambala koothiya iruntha road la oru aravaniya 9 nu solli paruda parpom..apa nee ambala..illana pesatha..sootha mooditu odiru.."
None-of-the-above,Message super bro... Aana neengaley ready panni nadika vachirukinga ... Unmaya othukonga
None-of-the-above,"@Ayy Ar  unga no anuppunga,na watsapp pukku try panren."
None-of-the-above,Sis uga melaa thani mariyatha vanthuruchu😘😘😘😘🙏
Transphobic-Threatening,Antha potta pundaiya konjam Namba area ku Vara sollunga ...pallu pundaiya odachi anupalam
None-of-the-above,Ethu video raduka oru Kumbal eruku 🤦
None-of-the-above,Single tea machi madari countine pandringa kalakunga
None-of-the-above,I love u akka intha manasu ponnukum illa paiyanukum illa
None-of-the-above,Hi frds ooty pogalama gays ellaru
Homophobic-derogation,kandipa  world  aliya  pogudhu
None-of-the-above,Neega romba Aalaka eruiga.so quite
None-of-the-above,Hi bro suck pandrappo maximum;  evlo neram thaakku pidippeenga?
None-of-the-above,Entha subscribe paththathu nanba ...neengalam nalla varuveengada varanum.....👍👍
None-of-the-above,So great akka
None-of-the-above,Vera level thalaivaaaaaaaaaa🔥🔥🔥🔥🔥🔥
None-of-the-above,@Ashwin Jagadeesh  ellorum apdi illai pa
None-of-the-above,Edhuvum operation panirikiya thambi
None-of-the-above,Neenga panrathu nallathuthan bro bt p2 3 4 nu poidathinga avangaloda manasa romba kasta paduthidum... bro..
None-of-the-above,Ada mutta pasangaley our kadhokku our nalla arthamaana mudivu vendome...adhai gavaneengala aria vekkaadugaley...illaina ungala gavanikkavey maattom
None-of-the-above,We think ; Kandipaa 4part irukum. ?.. ..;  Tamil medium Vs single tea
None-of-the-above,"Intha incident  yella district main bus stand laum nadakuthu , government thirunangaigaluku maatru yosanai alithal nallathu"
Homophobic-derogation,podi thevdiya munda
None-of-the-above,Idhu avangalukaga matumey pani iruku nanba 😇😇....wt pani parunga ungaluku purium Nanba😇😇
None-of-the-above,"Prank show nna eppadi camera double side vachi edukka mudium ,ennada sollivachi panringannu nalla theriudhu"
None-of-the-above,@keerthana Jayavel Excellent words👏👏👏👏
Homophobic-derogation,Ivalum avala irrupalo
None-of-the-above,First time unga video paakuren..udaney subscribe panniten
None-of-the-above,Nanum tha gay anna 💕💝💖
None-of-the-above,Bro neega chikooo
Homophobic-derogation,Gayathri GovindRaj thevdya lesbain ah ne.  Pesra pecha paru.saakadaya thinnuviya d  ne sothuku bathila
None-of-the-above,@Mohamed Sameer  sorry.. nenga avangallukku support   panni ivlo understand  paesanadhala may b nengalumnu naennachittan sorrrrrryy
None-of-the-above,nakeeran ungaluku Vera vela illaya?
None-of-the-above,Bro Neenga Salem thana nanu Salem tha bro unga kuda work panna vaaipu kudunga brooo plz
None-of-the-above,Super  bro👌
None-of-the-above,Antha akkakku nalla manasu
None-of-the-above,Antha  aunty ya matu Oru interview edunga pothu correct ta kekuranga
None-of-the-above,Summa sollu bro
None-of-the-above,Na yetho heroine aptinu nenaichan but evanga transgender ah sutthama theriyala azhagana girl Mathiri irukaga
None-of-the-above,Nalla pesuringa madam Nega i like u
None-of-the-above,Deiiii thambi Suma reply pannanum nu hero maari avanga feelings la play pannathinga nu sollatha sariyaaaaaa......avanga onum avangala asiga paduthala transgender la evalo Peru nalla vanthurukanga athula evalo Peru avanga goal ah achieve pannirukanga nu solla varanga daaaa sariyaaa....atha vetutu scene Marii reply pannatha.... transgender avanga life la kuda evalo problems iruku evalo kasta paduranga solla varanga atha therichuko da
None-of-the-above,Gunaa OK super okmycellmy gunaa super
None-of-the-above,yy sex sa  important da yallarum eppa konduvaringa marriage appa amma evangalam errukaga OK vaa summa sex sex nu peasathinga pls children use pannuranga peasavendiya problem peasura not important this topic
None-of-the-above,Bro nega salem aa
None-of-the-above,"Daii...; Unkita mic eruku, voice theliva eruku.....; Avanga transgender voice yepdi ya theliva Kekudhu?🙄🙄🤔🤔"
None-of-the-above,2 masam baby la irunthu 60 80 vayasu patti varai alaijavanuku evanga mela orasurathuperiya visayam illa
None-of-the-above,@Padhmini C  good one👏👏
None-of-the-above,Bro nangalum srilanka than
None-of-the-above,Vera lvl brw....♥️♥️♥️
Hope-Speech,Neenga romba pavam akka iam gay intha world apadithan akka don't worry
None-of-the-above,Ne foreign poda apo su**
None-of-the-above,Andha manasu thaan sir kadauvl
None-of-the-above,Mani Shankar Iyer yes sir
None-of-the-above,Avanga thnaga Sami avngala vera level waiting for part2
None-of-the-above,Thala sari illla
None-of-the-above,nithiya priya thank you ☺️
Homophobic-Threatening,@Kadhayalla Nijam  ne saavu otha gay Punda mavane adichu saavadichuruva una
None-of-the-above,Finishing innum..konjam..erundhurukkalamnu nenaikkuran...!
None-of-the-above,Bro nenga romba pavam bro
None-of-the-above,Ya ya . Ur correct
Homophobic-derogation,Yendi nayai gays vida hetero kaivala manavagala ? ; Podi kudhi nayai ; Naama innam azhivu kalam unnai maari lesbien aala azhiyaa pothu
None-of-the-above,Evanga Yedhula nadichurukaga
None-of-the-above,super bro 👌👍👍👍
Hope-Speech,Unmai unmai.....neenga pesurathu Ellam sari pa...nichayam Ellam maarum...neenga nihacha madhri ungaluku life and respect kidaikum..kidaikanum
None-of-the-above,@logesh M  aaama dude 😫😫😫aana na prank paaka vandhutan 😉😉😉😉
Homophobic-derogation,Unaku ithu correct nu solla urimai irukuna nature ku against ah iruku nu solla engaluku urima iruku
None-of-the-above,Bala Kumar Aentha CM bro
None-of-the-above,Neeyala English teach panraya kumaru 5:43😸😸😸
None-of-the-above,Superb Pls Antha Akka'ke help pannungeh.. best bro.. Ellorum avungaleh vidaikkameh irunthaleyh pothum..
None-of-the-above,🙏🙏 great job bro
None-of-the-above,Ealu munu ealu  munu munu rendu ealu rendu zero aaru
Hope-Speech,Semma unmaiyaillaya Avagha theivam naa broo
None-of-the-above,Na Unga fan's bro semaya iruku bro unga video😍
None-of-the-above,@harihara subramani  r
None-of-the-above,Mam's oru boy nammala Love panrano illana namma Mela crash irukanu eppadi kandu pidikiradu????
Counter-speech,Sir neenge konjam araichi pannithu pesuna nallathu yenna homosexuality 450 species kulla irukuthu sir. Teriyama pesathinge pls
None-of-the-above,chi yanna poolapu ithu   munda
None-of-the-above,@amala selvaraj  enga Amma ta idha sonnapo en ivlo naal ah ulla vachitu irundha nu sogama irundhaanga! Avanga Enna paathu asingama thittala! So yar enna panna ungalukkenna?
None-of-the-above,Avan than unga appan
Homophobic-derogation,@Saran Raj Aids vanthavarkal Epadi iruparkal engintra pothu arivukuda ungalluku illai!!!
None-of-the-above,Saranya Charan super sister
Transphobic-Threatening,"Yenmunadi mattum yaracha  indha gomma 9thu pesirundha,,,, avala avlodha yarukutheriyama kathaiyavey mudichruva.... 9munda.....ora adi ideeeiiieee ata yerakirupa"
None-of-the-above,Semma vedio bro ✌️ ✌️ ✌️
None-of-the-above,Part 2 ku waiting
None-of-the-above,I like u vj anna
None-of-the-above,Va da மத வெறி புடிச்ச paithiyam.. Konjamavdhu padi da
None-of-the-above,Next level 🎉🔥
None-of-the-above,Idhellaam maaranum. Unga paarvai laam maaranum.. Court theerpu vandhaa mattum mukiam illa. Ungala maadri aalunga manasum maaranum.. Engaluku Ungala paathaa paavamaa iruku..
None-of-the-above,ivngala mathiri ala summa vidakuda du
None-of-the-above,Anna vera level
None-of-the-above,Veara level nanbas..👏👍
None-of-the-above,Thank you :)
None-of-the-above,Ohhh...evanathu  oru adi  adicha antha edhathula avan sethuduvan..engala pathi theriyama pesadhinga..nanga avana padhuka koopitama..avan yen chii nu engala sollanummm
None-of-the-above,Rompa azhagana devathai mathiri irukinga neenga. ungala partha naan kandipa asirvatham vanguvaen ungala yepudi parkurathu sennila. perazhagi neenga
None-of-the-above,@Madurai Thukku Durai   Irupuna pakathula irukurathu bro
None-of-the-above,So sweet ❤️
None-of-the-above,Austin Shaji thavarana karuthu
None-of-the-above,Daiii vera level da sathyma azhavachitigaaaaaa daaaaa
None-of-the-above,Nalla manasu sir......❤🙏
None-of-the-above,Hoo vere level 👌💙
None-of-the-above,Bangalore la yaryaru irkinga coment la solunga?
None-of-the-above,"HEY Amala selvaraj,  r u woman. U don't have little bit heart. Kadavul unnala nalla padachitarunu thimuru puduchi adatha."
None-of-the-above,I love you bro
None-of-the-above,and na thirunangai Ella.. nan oru 21 vayasu Ponnu.. ne 9 nu solita yenaku onu asingam kadaiyaathu..ne yenna veynalum sollu da dei..un ponnu oru lgbt yaatha porapa..apo yenga poi saagura nu pakalam
None-of-the-above,Bro... Kankalakiduchi bro
Homophobic-derogation,Hey thevidiyaaaa pasagalaaaa ithulam oru allu ithulam oru visayam nu ivalaaa kuputu interview yedukurigaaaaaa potta pasagalaaa....nadu laa pesaa vendiyaaa yevolo visayam irukuuu... Thavaiya da ithulam... Uga family la yavalachi homova poiduva da.... Manamketa pasagalaaa 😡😡😡 interview yedukuraaa paru n@@nda
None-of-the-above,Gud but ipdi adavadi Panna.. Elarum..ena nenaipanga nu.. Yoschi konga
None-of-the-above,Super bro nalla pannunga
None-of-the-above,vera leavel bro
None-of-the-above,Kannkalgiruchu bro antha akka dance la aduraga nalla akka
None-of-the-above,Love you baby 😍
Counter-speech,Endha mbbs doctor idhu noi nu unaku sonnaru??
None-of-the-above,Dai unknown yelllaam Evan da vj VA pottaaan
Hope-Speech,Kanavu kanavaga ponathu .... Eanakku kedikatha valkai valieil sollamudiyamal 1000 lathif irukaingal avargaluikku kedikadum mana neimmathi . Love is love awesome ❣️❤️❤️
None-of-the-above,Spr nanba ❤️
None-of-the-above,Ya not only here. Thiruvannamalai girivalam suthumbothu en fiance kita misbehave panirukanga very cheap. Saamy kummuda kuda poga mudila
None-of-the-above,Ama na jesus sollirukainga
None-of-the-above,Nanum matirukken friend oda anba mobile la thappa chat panni  avan friend oda ammata enga vitla ellaru kittaum solli asingama pochu
None-of-the-above,Ena maalini. Ivlo olli aayitinga??
None-of-the-above,Semma nanba pakka
None-of-the-above,Malini u r good
None-of-the-above,+Ashuu Sayyed .....yalla nalladhuku tha friend. don't feel.
None-of-the-above,Katrina neega romba cute😆..... Ashiq bro neega semma 💪💪bro unga show Vera Level bro👌👏👏👍👍.....
None-of-the-above,Ellam kk dhan brooo but pinnadii poduraa  songs lam nalla illa brooo adhalam pannathigaa pls avagalam romba feel pannuvaga bro
None-of-the-above,prasan kumar  but aana unmai dhan brooo na like potean
None-of-the-above,Pullarikithu pa 😍🥰😍
None-of-the-above,Mam super paraunaga Nala anba pesuranga mam Rock orange saree
None-of-the-above,Yen da yellarum part part yeduka start panitigala
Homophobic-derogation,Ooru enam searkari kartharuku munpaaga aruvarupanadhu
Hope-Speech,Unmaiya ve antha manasu tha kadavul
None-of-the-above,Vera level bro
Hope-Speech,"ithu pola , en valzkaiyilum nadantha nannum ipa happy ah irupa...but I miss my love"
None-of-the-above,Super bro !
None-of-the-above,Keerthana Jayavel podi paithiyakari
Homophobic-derogation,"Iyarkai ya meeri edhu senjalum adhu asingam,paavam..EDHU SENJALUM..udane avan apdi panna adhu sari ya ivan ipdi panna idhu sariya nu keka varadhinga..anyways even u need sex..ella aamblayum yaarayum katti podala ella pomblayum prechna pandravanga illa..oru ponna pidicha adhukudhan Friend nu oru relationship iruku, adhu ava kuda paduthudhan proof pannanumlu avasiyamilla and moreover padukanumnu thonumbodhu anga adhu sex oriented aidudhu..unmaya sonna indha govt indha madhri sila vishayangala legalise aaknadhe rmba thappu.."
Transphobic-derogation,SUPERSTAR VIJAY dai 9 ethana Peru ungala samuthayathulla ethukkuranga sollu maiyuru dai punda kadavil Aan pen enruthan padaithaar unnamari 9 tha illa thevidiya paiya
None-of-the-above,Nenga vilathikulam ah ji
None-of-the-above,Super sister 🥳🥳 vazhthukkal🤝
None-of-the-above,Salute to u da 🙏🏻🙏🏻👏👏 matthavan ellam script la pogum bodhu.. Nee oru weight uh prank release panna paaru... Ninnutaya manasula👏🙏🏻🙏🏻nalla iru ya poya yov.. ❤️
None-of-the-above,Population  kammi aagum
None-of-the-above,"Semma video , super"
Counter-speech,"Ella Uyir la yum oru jadha edutthu vachi palgi paerugattum idea panni  , manusan la epdi eduthu vaikka nu theriyama , appanuku Madhu kodutha mayangiduvar nu  akka thangachi paesi vachi , Appan kudayae padutha kadha um Bible tha erruku 😡😡😡 adhuku edhu evlo vo thaevalaa ...."
None-of-the-above,Very good idea
None-of-the-above,prem kumar punda enbathu nee un thai vali vantha vazhi thane. U just made a great!
None-of-the-above,En girls toilet kulla boys aa Vida maturanga.etir palinam Thane.
None-of-the-above,Any Meera amma fans
Homophobic-derogation,Malini pls ne pera mathiko thev***ya nu... 12:53 hey naye unaku avlo akkara iruntha Anadha Aasaramam vechi kolandhaingala pathukoyan athu unala mudiyuma illala.. unaku sex venun athuku ipdilan pesitu iruka un amma appa una mari ipdi nenachithangana iniki ne irunthurkavemata...    7:20 hey theru poriki naye serupala adipan church la irukavanga kuda una compare panana ne oru thevidiya avanga kadavulukaga kudumba life ah vitu kuduthavanga but ne sex kaga alayira theru nayi.. Yes animals homosexual than neyun nay than athan homosexual ah iruka....pls sis doctor kita poi counseling treatment eduthuko illana sekrama mental aaiduva... Sry una sis sola kuda aruverupa iruku.... Appa amma family traditional ithalan soli kuduthu intha naye valathu iruntha ithu olunga irunthurkin ithu ithu vara ethana per kuda poiruko athan public la ipdi pesthu....
None-of-the-above,"இயேசுவே உலகின்ஒளி enda ipdi than ketta vartha use pannanum nu unga bible la potruka, sema bible follower, ni oru unmayana christian illa,"
None-of-the-above,Subscribe pannuganu sonna boyagavey naa subscribe panna matta... Idiotic fellow
None-of-the-above,nice attitude ...
None-of-the-above,Akka neenga vera level neenga god ku equal akka I love u akka 💗 itha anna good prank
Transphobic-derogation,Indha thevdiya tholla thanga mudila yella train laum Eri eri picha edukudhunga.....
Counter-speech,Idhuvum iyarkai dhan
Counter-speech,Lgbt ok vanu keta sex ah pathi matume pesitu irukanha avnha feelings he puriranha ila... very poor
None-of-the-above,8:35 😘😘😘 vera lavel
None-of-the-above,Ipa ava unakka enna panna😁
None-of-the-above,Waiting Bro.. Oru Like poduga
Homophobic-derogation,Mersal dialogue update note my mark ethirkalathula oru ponnu kolandha pethukittalea atha ellarum athisaaiaama papanga pirapu enbatheaah illamal poividum manitha inathin alivu arambam
None-of-the-above,Anna super na...
None-of-the-above,Arun Kishore evlova iruntha unnaku enna...
None-of-the-above,Nala budhhi ungalukku! Evlo heterosexuals idha support panraanga nu ungaluku therla! avlo dhan.
None-of-the-above,Banu  thavarana karuthu.
None-of-the-above,Nanba vera level act uh nanba💯💥💥💥...keep rocking nanba💟....therikka vidarom💛
Hope-Speech,lesbians and gays  i   vananguren that is natural why this society nothing mind  yaaraaachi adha kurai sonnaaaaanga naaa naaaney erangi vandhu adippen ; malini akka ennoda support  ungalukku dhaaaan
None-of-the-above,Neenga yaru bro
None-of-the-above,Naan romba feel pandra naanum oru thirunangai ya poragalanu
None-of-the-above,Seriously Meera Mithun vida ivanga azhaga irukanga !
None-of-the-above,@TG gaming  😊👍
Hope-Speech,Thank you 🥰
None-of-the-above,Vg Vt nalavangalum erupanga
None-of-the-above,Thirunangai amma hiii solungha
None-of-the-above,Great sister nenga 👌🏻👌🏻
None-of-the-above,"Semma bro,ungga speecha  kettu ennoda manasula ulla baram poyirucci.t.q very much dear."
None-of-the-above,Vara vara seeku vandha koli mari aaite vara di
None-of-the-above,Lookswise she doesnt even look like a transgender
Hope-Speech,Super ah sonnenga akka kandipa govt la yallam pannitharuvaanga akka god bless u akka👏👏👏👏
None-of-the-above,Super pa antha akka👏👏
None-of-the-above,Ivanga entha movila ullavanga
Counter-speech,Awagka pawam awagka mansula  neraya kayam erukku
Counter-speech,Elarum avangala thappa sollatheenga first Avan ena sollirukanu parunga chii thadatha nu sollirukkan yaruku than kovam varathu first Namma mela thappa vechitu avangala thappu solla kudathu 😏😏
None-of-the-above,@MANI KR  intha mathiri Namma support pannomna unnamla santhora patothurenu ennu neraya pannuvanga bro athu ennum vethanay irukkum
None-of-the-above,vaishali mathesan ; Well said
None-of-the-above,Varun Amma accept panra mari Part 2 vantha nalla irukim❤️🔥
Transphobic-Threatening,Nana irunthaa sevutlaya arainthu ieubben
None-of-the-above,police mamool vangumpa
None-of-the-above,Seekram manitha inam alinthal nallathu. Ivanunga pandra kuthukku athuvay bettar
None-of-the-above,Neenga romba alaga erukinga
None-of-the-above,@Shivani Narendran  hi fi ..🙌
None-of-the-above,Aamanga..; Apditha thitranga...
None-of-the-above,Semma Vera level ah panringa
None-of-the-above,nivetha sankar tnx
None-of-the-above,No part 1 part 2 ok
None-of-the-above,Nalla irupinga ponga da.....ungala lam onnum panna mudiyadhu....
Counter-speech,bujji babu am not Thirunangai....i support for Thirunangai... True ah iruntha kuda intha society avangala mathikkathu.... Sivanum parvati um serthu than Thirunangai so sivan Thirunangai ya illa parvati than Thirunangai ya.... Nattu la nalla thu 1000 irukku atha vittu tu kettadhu 100 iruntha kuda atha sekkarama ellarukkum reach pannrom. Ithu than inaiyoda nilama....
None-of-the-above,@Agni  but I join in chennai group
None-of-the-above,inimel Intha loose peti yeddukathinga ji
None-of-the-above,I am like you bro
None-of-the-above,"@desi yen NE Ena manmatha kunja avangala kalaikura, 1st unga munja pathutu apram mathavangala comment panunga"
Counter-speech,Athu avanga future avanga  tha desite pannanum. Comment solla Namma yaru.
None-of-the-above,"Supper Anna semma na vaippe illa anna,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭"
None-of-the-above,Hands up thirunangai akka
None-of-the-above,Yeah u true'
None-of-the-above,Nengaleee ipdi panaaa...aprm epdii
None-of-the-above,eatho indian ku matum dhan kalacharam iruku nu paysuranga... pongada kna pundaigala
None-of-the-above,I love sister ❤️❤️❤️
None-of-the-above,aashiq bro athu ena amateur nu mature ku opposite ah oru varthai... jolly aakitinga ponga
None-of-the-above,Enna oru aruvu jivi ni kulantha pillaiya kaliyanam saiura muslim ni sollura
Homophobic-derogation,1:20 Vera level comment ponnu Kum payanukum vithyasame irukathu 😂
None-of-the-above,Views adhingom agum nu appadi panranga bro
Homophobic-derogation,Asingkama itukku.....   inimel best frd endu kooda yarodaiyum nerungki palaka mudiyathu pola... aandava
None-of-the-above,Cute  ta   erukanga
Transphobic-derogation,Night fulla mater ku alaiuradhu day fulla pichaiku alaiuradhu idhula louds paaru potta p___a...
None-of-the-above,Nanpa part 2 l am waiting😁😁😁😁
None-of-the-above,Vera level questions akka......
None-of-the-above,Un kalacharatha unoda vechuka... Vantan tholkitu
None-of-the-above,Oru sirippu siricha paaru bro tharam😅😂😂
Hope-Speech,God bless you 🙏
None-of-the-above,Sathiyama aluhaye vanthurujju bro
None-of-the-above,Ellarume miratturaan paaru ambalapotta seruppala adi yen sunni jamath
None-of-the-above,Solla mudiyathu unga love avanga love accept panna kuda vaipu eeuku
None-of-the-above,Nee nalla pesura akka
Counter-speech,Thirunangaigala nallvangalum rukaanga superbro
None-of-the-above,Super prank 💥🔥😀😂
Homophobic-derogation,"Nee yenna romba padichittiya...iyarkkaikku ethira nee kevalama onna pannittu irukka... thoo maanangettavaley., vekkama illa... ellaraiyum kedukkathinga.... ithu than pen sudhanthirama...."
Counter-speech,Oru sila thiru nangaikalal ottu moththa thiru nangaikalukumea kevalam
None-of-the-above,In yaravathu pirasanai nimitham koodam koodinal yellorum niyaathuku kural kodungal makkale?
None-of-the-above,@Kadhayalla Nijam  unga v2la yarathu ipdi dress potutu irupangala
None-of-the-above,Antha akka oooda nalla manasukku 100 varusam valanum.
None-of-the-above,Ethukkuda koluthuva neeya soru podra chi vaaya moodu....police ku poi advice Kudu enga podanumnu..... Koluthuvaran... Chi... Curs you
None-of-the-above,Girl LA vida alaga irukaga
Homophobic-derogation,"Sec 377 sari nu sonna ,yarume nimadhiya irruka mudiyathu.boys boys toilet la kuda nimadhiya poga mudiyathu."
Transphobic-Threatening,Seruppala adichu verattanum
None-of-the-above,Enn niiga partnar haa yathupiya
Counter-speech,Oru silarthan nallavargala ah irukanga ma . very thank you so much
None-of-the-above,Neenga gaya sollunga please
None-of-the-above,Pavam  ivanga
None-of-the-above,Nee Apdi irukanala unaku Ellam sariathan irukum aatha... Ne nadathu..
Counter-speech,"Nalla padichavanga law therinjavanga.. science therinjavanga.. nature & culture pathi mulusa therinjavanga...  Yarume itha thappu nu solamatanga..  Araikoraiya padichavanga, maturity ilathavanga.. padiparivu ilathavanga dha itha oppose panuvanga...."
None-of-the-above,Dai thuma avangala appadi pannatha
None-of-the-above,Ithumari alungala sumava thali vekuranga. ......
None-of-the-above,Ippadi lam prank  pannadhinga prank nu avangaluku therinja evolo kasta paduvanga
