category,text
Counter-speech,தனி உரிமை பற்றி வாய் கிழிய பேசி விட்டு இது தப்பு அது தப்புன்னு சொல்றதுல என்ன ஞாயம் இருக்கு இது அவர்களுடைய தனிப்பட்ட வாழ்க்கை அவங்க புடிச்ச மாதிரி வாழறாங்க அதனை நம்ப தலையிடுவதற்கு எந்த உரிமையும் கிடையாது என்னையே கேட்டா இது வரவேற்கத்தக்க உடைய ஒரு விஷயம் தான் அவங்க வாழ்க்கை அவங்க புடிச்ச மாதிரி வாழட்டும்..... என்னுடைய வாழ்த்துக்கள்
None-of-the-above,swetha k ; உணர்ச்சிகளை அடக்கி தன் கட்டுப்பாட்டுக்குள் வைத்துக்கொண்டாலே மனித உணர்வுகள் மரியாதை பெறும் ஸ்வேதா மேடம்.
None-of-the-above,ஒரு அன்பின் தவிப்பு. இந்தியாவில் ஏதோ புரிந்து கொண்ட அனாதை என்ற அர்த்தமே இல்லை.
None-of-the-above,கடவுளே நீ  யார் உருவிலாவது வந்து இப்படி பட்ட சகோதரிகளுக்கு உதவ வேண்டும்.; அவர்களின் வாழவதாரம் மேம்பட வேண்டும்
None-of-the-above,நண்பா ‌என் கண்கள் கலங்கிவிட்டது😭😭😭😭😭😭😭😭😭
None-of-the-above,rocky boy  ஆமா... Sorry bro... Neenga sonnathu correct...  மாலினி சொன்ன 'இருப்பு' க்கு பக்கத்தில் இருப்பது ன்னு தான் அர்த்தம்...🤝🙌🙌
None-of-the-above,எடுக்குது பிச்சை.இதில் திமிரு. பக்கா பிராடு நாய்ங்க இதுங்க
None-of-the-above,எதற்கு நன்றி எல்லாம்...
Homophobic-derogation,நீங்க உங்க மீடியாவை விளம்பரப்படுத்துரதுக்காக இந்த மனநோயாளிய கூப்பிட்டு பேட்டி எடிக்குறது மூலமா இந்தமாதிறி விசயங்களை ஊக்குவிக்க நினக்கிறீங்களா இந்த பெண் பேச்சுக்கு அடிப்பைடை அறிவேஇல்லாதவன் கூட பதில் சொல்லமுடியும் நீங்களும் உங்க பேட்டியும்
None-of-the-above,Sekarsekar Sekarsekar  ஓத்தால கூட்டிகுடுட பலதந்தைக்கு பிறந்தவனே  தேவிடியாமவனே
Homophobic-derogation,"கீர்தனா இந்த முடிவு மிகவும் ஆபத்தானது, காமவெறி உள்ளவர்களை மேலும் தூண்டும் விதமாக உள்ளது. ஓரின சேர்க்கை செய்யும் பெண்களை இயல்பான ஆண்கள் வேட்டைய்ட நெரிடும் அதை ய்ராலும் தடுக்க முடியாது. அதை தான் அழிவு சக்திகள் விரும்புகிறது."
None-of-the-above,shinchan shinchan  புனித வெள்ளி (Good Friday) இயேசுவின் மரண நாளாயிற்றே!!!!
Transphobic-derogation,இந்த சனியனுங்களுக்கு கொரோனா வராதா? பொதுமக்களாவது நிம்மதியா இருப்பாங்க.தூஊஊ..இதுங்கள பார்த்தாலே குமட்டலா இருக்கே
None-of-the-above,"ஆம் சரி தான். இன்று எந்த சட்டமும் மனிதனை காப்பாற்றுவது இல்லை. அதனால் தான் சட்டம் போடுவதற்கு பதிலாக, சட்டத்தை பின்பற்றுவதற்கு பதிலாக நாமே மனசாட்சியின் சட்டமாக செயல்படும் அதாவது மனிதத்தை போற்றினால் மட்டும் போதாது அதனை பின்பற்றும் சமுதாயத்தை உருவாக்க வேண்டும் என்கிறேன்."
None-of-the-above,அ௫மையான பதிவு வாழ்த்துக்கள்
None-of-the-above,Motivating Atma  அப்ரோ என்னா சிறப்பு செய்தியா 😅😅😅😅😅😅
Homophobic-derogation,Gugan Baalraj  சாமான் சண்ட scientific ஆ?? வெக்கங்கெட்ட மூதி
Homophobic-Threatening,அப்போ  சாவு
Transphobic-derogation,"Hasanfarook Kadar  ஆண்கள் போல நடந்து கொள்ளும் பெண்களையும்,பெண்கள் போல நடந்துக்கொள்ளும் ஆண்களையும் “அல்லாஹ் சபிக்கிறான்”.இது ஹதீஸ்.இதை மறுத்தால் ?"
Homophobic-derogation,இயற்கைக்கு எதிராக எது செய்தாலும் விளைவு கடுமையாக இருக்கும்
Homophobic-derogation,தனி மனித உரிமை என்ற பெயரில்...மூளை சலவை செய்யப்பட்ட நாம்..இப்போது ஓரின gay lesbian சேர்க்கைக்கு ஆதரவு அளிக்கிறோம்....; ; இனப்பெருக்கம் தடை படும்...; ; மேலும் மிருகங்களில் கூட பன்றியை தவிர வேறு எந்த மிருகமும் ஓரின gay lesbian சேர்கையில் ஈடுபடுவது இல்லை...; ; சுருக்கமாக சொன்னால் குழந்தை ஆசையில் கேட்கிறது என்பதால் எந்த தாயும் விஷத்தையோ இல்லைது உடலுக்கு ஒத்துவராத எந்த உணவையும் தருவதில்லை...; ; உச்ச நீதிமன்றம் தன்னுடைய தீர்ப்பை மறு பரிசீலனை செய்ய வேண்டும்...
None-of-the-above,மொதல்ல தமிழ் மொழியை கேவல படுத்தாத.
None-of-the-above,என்னோட ஒரு request friends... please இந்த மாறி திருநங்கை அவர்களை பார்த்த அவங்க நம்ம கிட்ட வந்து உதவி கேட்கும் முன்பே நீகளே உதவி செய்ய வேண்டும்....அந்த மரியாதை யாவது நாம் செய்வோம்❤️
None-of-the-above,உன் மதத்துல இந்த ஓரினச்சோர்க்யாளர்களை என்ன செய்வேங்கனு சொல்ல முடியுமாட துலுக்க நாயே...
Homophobic-Threatening,முதல்ல இங்க பேட்டி கொடுக்குற பிராணி ஆனா பெண்ணானு சொல்லுங்கடா?...... Pls... 👍👍👍👍👍இந்த பிராணியை தயவுசெய்து AREA 51 அனுப்புங்கள்.....
Homophobic-derogation,அழிவு ஆரம்பித்து விட்டது
None-of-the-above,நீங்கள் மேலும்  பெரிய லெவல் ஆக வேண்டும் வாழ்த்துக்கள்
None-of-the-above,En akka samy sonna andha oru vartha pothu அந்த மனசு தான் சார் கடவுள்
None-of-the-above,"இதுளையே ஒரு sus இல்ல, இதுல part 2 vera, இவங்கள வெட்சி சம்பாதிச்சு சாபடனுமாடா,இதுல வேற லெவல் இருகுமாம, கேன கூ 🔥"
None-of-the-above,deva Krish : விளைவுகள் இதில் மட்டுமே இல்லையே !!!
None-of-the-above,சூப்பர் டா தம்பி
None-of-the-above,என்னடா சிம்பு மாரி பேசரா🤦‍♂🤦‍♂🤦‍♂🤦‍♂
Hope-Speech,இறைவன் அந்த சகோதரிக்கு அருள் செய்யட்டும்
None-of-the-above,"Ayy Ar  இதய துடிப்பில் உனது நினைவலைகள். ஊன் உறக்கமின்றி சதா காலமும் உன் நினைவு. பழகிய சிறிது காலத்தில் ஏன் உன் மேல் இப்படி ஒரு நேசம் என்று தெரியவில்லை. உன்னிடம் நான் கொண்டது வெரும் இச்சை மட்டும் இல்லை. அதையும் விட ஒரு புனிதமான உறவு நம்முல் இருப்பதாக உணர்கிறேன். இதுவரை என்னில் இல்லாத ஒரு வேதனை,உன்னை காணமுடியவில்லை என்பதுதான்.இறைவன் கருணையினால் விரைவில் நாங்கள் சந்திக்கும் வாய்ப்பு கிடைக்க வேண்டும் என்று வேண்டி கொள்கிறேன். உன் உதட்டு இதழை சுவைக்க துடிக்கும் உன் ஆருயிர் ............*"
Transphobic-derogation,இப்படி பயணிகள் முன்னால் ஆபாசமான வார்த்தை அசிங்கமாக பேசினால் பொட்டை ஒன்பது அலி அப்படின்னு கன்டீப்ப கூப்புடுவாங்க இந்த மாதிரி அசிங்கமாக நடந்துக்கறவிங்களா ஒன்பது பொட்டை அலி அப்படின்னு சொல்றது தப்பே இல்லை
None-of-the-above,ஆண்மை இருந்தால் மட்டும்தான் ஆணாக இருந்தாலும் ஆணுடன் உடலுறவு வைத்துக்கொள்ள முடியும் இவர்கள் நல்ல ஆண்கள்தான் ஆண்களின் உடல் கவர்ச்சியால் ஈர்க்கப்பட்டவர்கள்இவர்களில் பெரிய திருநங்கை  பணம் சம்பாதிக்க படிக்கும் பருவத்திலேயே ஒரு சில கும்பல்கள் ஆள் இவர்களை மனமாற்றம் செய்து மும்பை பெங்களூர் பெரிய நகரங்களுக்கு கடத்தப்பட்டு இவர்களை பெண்கள் ஆடை அணிய வைத்து சிக்னல்களில் கடைகளிலும் பாலியல் தொழிலிலும் ஈடுபடுத்தி தினமும் ஒரு நபரிடம் 5 முதல் 6 ஆயிரம் வரை பணம் சம்பாதிப்பார்கள் பெரிய திருநங்கை திருநங்கைகளிடம் 20 30 நபர்கள் இருப்பார்கள் தினமும் பெரிய திருநங்கைகளுக்கு ஒன்று முதல் ஒன்றரை லட்சம் வரை சம்பாதிப்பார்கள் அவர்கள் மாற்றியவர்கள் தப்பிச் செல்லக் கூடாது ஏனெனில் கருவி அவர்களை மனமாற்றம் செய்து சரி சரி செய்து விடுவார்கள் அவர்கள் கொத்தடிமையாக அவர்களுக்கு வாழ்நாள் முழுவதும் பணம் சம்பாதிக்க கொடுப்பார்கள் தப்பி சென்றார் ரவுடிகளை வைத்து மிரட்டி தாக்குதல்கள் நடத்துவார்கள் இவர்கள் பணம் சம்பாதிக்க ஆண்மை இருந்தோம் மனமாற்றம் செய்யப்படுகிறார்கள்
None-of-the-above,"வார்த்தைகள் வற்றி போனது; வர்ணிக்க,,,,,,"
None-of-the-above,"இயற்கை மனிதனைப் படைக்க,,; மனிதன் காசை படைத்தான்.; மனிதன் இயற்கையான வாழ்க்கையை வாழ மறந்து  காசைத்தேடி ஓடினான்.; இந்த உலகத்தில் மனிதனின் உழைப்பை திருடிக்கிட்டு.மனிதன் நிம்மதியை இழந்து.....ஓடுகிறான்....எதற்காக???; ; காலம் கடந்து போகுமடா....; இந்த காசு வாழ்க்கை சோகமடா.; ; பணம் காட்டும் மாயமடா ; இது மனித குலத்தின் வீழ்ச்சியடா.; ; காசுக்காக நாம ஓடி ; மாடி வீட்டில் தங்குவோம்.; ; ஏசி போட்டு தூக்கம் போச்சு ; பீபி ஏறும் காலம் தொட்டு...; ; சிட்டுக்குருவி அழிஞ்சுப்போச்சு; கூட்டுக்குடும்பம் குறைஞ்சுபோச்சு.; ; மனித குணம் பித்து கூடி; தனித்து வாழும் காலம் வரும்.; ; அப்போ காசு மட்டும் உடனிருக்க; மனுசநீதி செத்துப்போக......; ; காச வச்சு அழியப்போகும் ; மனித இனம் அழியுமே.....; ; -- இவன் --; வேலையில்லா பட்டதாரி"
Homophobic-derogation,"Aravinthakrishnan: எதார்த்தமா உண்மை கருத்து தான் இல்லை என்று சொல்ல வில்லை ஆனால் இதன் பெருக்கத்தின் தாக்கத்தை எண்ணினால் தலைமுறை அழியும் வாய்ப்பு உள்ளது. ; ; தலைமுறையை உருவாக்குவது கடமை இல்லை தான் என் போன்ற ஆட்களுக்கு இயற்க்கை உணர்வதின் மூலம் மோட்சம் அடைவதை விட தலைமுறை முக்கியம் இல்லை. அதேபோல் தலைமுறை அழிவிற்கு காரணம் எது என்று பார்க்கும் போது ஓரினை சேர்க்கை மிகுதியாக இருந்தால் அது வேதனைக்குரியது தான்.; ; இன்று தனிமனித உரிமை மற்றும் பெண்ணியம் போன்ற உரிமை கோருதல் மூலம் ஒரு ஆணோ இல்லைது பெண்ணோ ஒருவரை விட தான்தான் உரிமை மிக்கவன் என்று தனக்கு முக்கியத்துவம் தந்ததால் பல பிரச்சைனைகள் உருவாக்கிக்கொண்டுள்ளது. இன்று தனி மனித உரிமைக்கு குரல் தரும் பலர் மனிதத்திற்கு முக்கியத்துவம் தந்தாள் ஆணோ, பெண்ணோ, மிருகமா, திருநங்கையோ, ஓரினச்சேர்க்கையாளர்களோ சமுதாயத்தில் மதிப்பிழக்க வேண்டிய அவசியம் இருந்திருக்காது."
Hope-Speech,இந்த வீடியோவை எடுத்தவர்களுக்கு மிக்க நன்றி நானும் ஓர் திருநங்கை தான் நானும் சாதிக்க காத்துக்கொண்டு இருக்கிறேன் செவிலியர் மாணவியாக இந்த வீடியோவை பார்க்கும் போது என் கண்களில் கண்ணீர் வந்துவிட்டது ஏன் என்றால் எங்களை யாரும் இந்த prank videos பன்ன மாட்டார்களா என்று ஏங்கி இன்று என் மனதில் ஏதோ ஒரு சந்தோஷம் இந்த வீடியோவை நான் கண்டிப்பாக Share செய்வேன் வீடியோவை எடுத்தவர்களுக்கு மிக்க நன்றி 🙏
None-of-the-above,ஆண் ஆண்தான் பெண் பெண்தான்.
None-of-the-above,"கண்ணீரும், சிரிப்பும் கலந்த காணொளி 😭😭"
None-of-the-above,அறுமையான சட்டம் வரவேற்க வேண்டும். இதற்கு எதிர்ப்பு தெரிவிக்கும் ஆண்களே ஞாபகபடுத்தி பாருங்கள் ஏதோ ஒரு சமயத்தில் நீயும் ஒரு ஆணிடம் சென்று உன் இச்சையை தீர்த்து இருப்பாய்
None-of-the-above,கண்கள் கலங்கி விட்டது..
Homophobic-Threatening,இந்த மாதிரி நாய்களை சுட்டு கொள்ளவேண்டும்
Homophobic-derogation,அவங்களும் மனுஷன்தான் இல்லனு யார் சொன்னா. இயற்கைக்கு மாறான உணர்வு பாவம்.
None-of-the-above,கர்மவினை உலகில் நன்று தீது கிடையாது
Homophobic-derogation,பெரியார் காலத்திலிருந்தே இந்து மதத்தை அழிக்க கை கூலி பெற்று வரும் திராவிட இயக்கத்தின் அடிமையே........இன்னும்கூட மிச்சமுள்ள கலாச்சாரத்தை அழிக்க நினைத்து இது போன்ற கேவலமான கருத்துடையவர்களின் பேட்டியை பிரபலமாக்கும் உமக்கு மேலும் பல கோடி கூலி கிடைக்கட்டும்......இந்த நாடு..........போகட்டும்....
Homophobic-derogation,"தன் பால் ஈர்ப்பு இயற்கை.  அதைத் தடுக்கக்கூடாது என்பது மிகவும் அபத்தமானது.  அது இயற்கையானது அல்ல என்பதால் யோக்கியமற்றது.  இவர்கள் கூறும் ஒற்றைச் சொல் எங்களுடைய தனிப்பட்ட உணர்வு.  ஒரு குறிப்பிட்ட மக்களுடைய இயற்கைக்கு மாறுபட்ட உணர்வு சரி என்பதை ஏற்றுக்கொள்வது தவறு.  குடித்து குடும்பத்தை அழிப்பவன், பல பெண்களுடன்/ஆண்களுடன் கள்ள உறவு கொள்ளுபவர்கள், கொலை செய்பவர்கள், கொள்ளையடிப்பவர்கள் போன்ற சமூக விரோதிகளும் இது எங்கள் உணர்வு சம்பந்தப்பட்டது என்று எளிதாக சொல்லலாம்.  அதை ஏற்றுக்கொள்ள முடியுமா?  திருட வேண்டும் என்ற உணர்வு இயற்கையானதுதானே.. பல பேருடன் உளவு கொள்ளத்துடிப்பது இயற்கையானதுதானே.. பெற்றோரை கவனிக்க விரும்பாத உணர்வும் இயற்கைத்தானே.. அதையும் இனி தவறு அல்ல என்று சட்டம் இயற்றி அதற்கு வக்காலத்து வாங்கட்டும் இந்த அரசு."
None-of-the-above,100% ✔️ நாம் நண்பனிடம் எல்லா வகை சுகங்கலையும் அனுபவிக்கலாம்.அது மனைவியிடம் முடியாத ஒன்றாகும்.அருமை நண்பா.
Homophobic-derogation,எனக்கு பைத்தியம் தான் புடிக்குது.......இவனுங்க; (homosexuals) பேச்ச கேட்டாலே கடுப்பு தான் வருது........homosexuals pls should not torture normal males and females.thats it.........
None-of-the-above,பாட்டு 2 சீக்கிரம் போடுங்க
Transphobic-derogation,பண்ணி தன்னோட குணத்தை எப்பவுமே மாற்றாது இது ஒரு ஈனப்பிறவி ஜென்மங்கள்
None-of-the-above,அது உண்மை தான் ப்ரோ
None-of-the-above,ஒழுக்க நெறி ஒன்னும் இல்லை சொல்லது இந்த பொண்ணு. .
None-of-the-above,இந்த மாதிரி ஆபாசமா அநாகரீகமா ரவுடித்தனம் பண்ற சில இதுகளால கண்ணியமா வாழ நினைக்குற சில நல்ல திருநங்கைகளுக்கும் அவப்பெயர் ஏற்படுகிறது. தன் பிறப்பையே கேவலமாக எண்ணி பெண்மையை தரம் தாழ்த்தும் சில இதுகள் திருநங்கை என்ற வார்த்தைக்கே தகுதி அற்றதுகள். இதுல வெங்கம் கெட்ட ஆம்பளைங்க புடவைய கட்டிக்கிட்டு திருநங்கைனு பொய் சொல்லி காசு கேட்டு மிரட்டுறதும் சாபம் விடுறதும் கொடுமை. இதுக எல்லாம் வாழ்வை தகுதியா கௌரவமா வாழணும்னு ஆசைப்படல. இதுக கிட்ட சில நல்ல திருநங்கைகள் மாட்டிக்கிட்டு அவங்க வாழ்வே நரகமாகி போகுது. இந்த மாதிரி நபர்களை மக்கள் கண்டிக்க வேண்டும்
None-of-the-above,"4 hour ல்..1,25,999..பேர் பார்த்துள்ளனர்...21k like செய்துள்ளனர்.; இது அல்லவா தமிழனின் உலக சாதனை.; வாழ்த்துக்கள் ..சகோ; ;  நல் ல மனம் உள்ளவர்களே என்றும் உயர்ந்தவர்கள் என்று சொல்லி...; ஒரு நிமிஷம்...மெய்சிலிர்க்க வெச்சிட்ட்டீங்க...bro; எல்லாம் வல்ல இறைவன்..உங்களுக்கு என்றும் குன்றா ஆரோக்கியத்தை..குறைவில்லா செல்வதையும்... தீர்க்காயுசையும்...வழங்கி அருள் புரிவானாக...."
None-of-the-above,சிலருக்கு மத்தியில் சில தெய்வங்கள்....
None-of-the-above,Sarathஅம்மா தாயே அங்காளி Guru g  helo
None-of-the-above,ஜீவநதி ப்ரியன்  mm ok
Homophobic-derogation,"ஜெண்ட்ஸ் மாதிரி ட்ரெஸ் போட்டு, கூலேர்ஸ் பண்றதுனாலே நீ ஆண் ஆகமுடியது. உன் தோற்றத்திற்கு காரணம், உனக்கு பெண் என்ற தாழ்வு மனப்பான்மை."
Hope-Speech,கடவுளுக்கு உருவம் இருக்கு சில மனிதன்  வடிவில்
None-of-the-above,உங்களுக்கு எந்த உதவி வேணும்னாலும் என்கிட்ட சொல்லுங்க சகோதரி ஓகே; இஸ் மை நம்பர் 6369699253 ஓகே bey                                      video super sister
None-of-the-above,நாசமாய் போன அரசியல்வாதிகள் தங்கள் அதிகாரத்தின் மூலம்  அரசு ஊழியர்களாக வேலைவாய்ப்பு பெற்று கொடுத்தால்தான் என்ன
None-of-the-above,ஆண்மை இருந்தால் மட்டும்தான் ஆணாக இருந்தாலும் ஆணுடன் உடலுறவு வைத்துக்கொள்ள முடியும் இவர்கள் நல்ல ஆண்கள்தான் ஆண்களின் உடல் கவர்ச்சியால் ஈர்க்கப்பட்டவர்கள்இவர்களில் பெரிய திருநங்கைகள் பணம் சம்பாதிக்க படிக்கும் பருவத்திலேயே ஒரு சில கும்பல்கள் ஆள் இவர்களை மனமாற்றம் செய்து மும்பை பெங்களூர் பெரிய நகரங்களுக்கு கடத்தப்பட்டு இவர்களை பெண்கள் ஆடை அணிய வைத்து சிக்னல்களில் கடைகளிலும் பாலியல் தொழிலிலும் ஈடுபடுத்தி தினமும் ஒரு நபரிடம் 5 முதல் 6 ஆயிரம் வரை பணம் சம்பாதிப்பார்கள் பெரிய திருநங்கை திருநங்கைகளிடம் 20 30 நபர்கள் இருப்பார்கள் தினமும் பெரிய திருநங்கைகளுக்கு ஒன்று முதல் ஒன்றரை லட்சம் வரை சம்பாதிப்பார்கள் அவர்கள் மாற்றியவர்கள் தப்பிச் செல்லக் கூடாது ஏனெனில் கருவி அவர்களை மனமாற்றம் செய்து சரி சரி செய்து விடுவார்கள் அவர்கள் கொத்தடிமையாக அவர்களுக்கு வாழ்நாள் முழுவதும் பணம் சம்பாதிக்க கொடுப்பார்கள் தப்பி சென்றார் ரவுடிகளை வைத்து மிரட்டி தாக்குதல்கள் நடத்துவார்கள் இவர்கள் பணம் சம்பாதிக்க ஆண்மை இருந்தோம் மனமாற்றம் செய்யப்படுகிறார்கள்
None-of-the-above,எங்க போனாலும் இவளுங்க தொல்லைதான்யா.இரத்தம் வர அளவுக்கா அடிக்கிறது.அதுல பெரிய ரோசக்காரன் ஒருத்தன் உருட்டுறான்
None-of-the-above,rocky boy  ஆமா... Sorry bro... Neenga sonnathu correct...  மாலினி சொன்ன 'இருப்பு' க்கு பக்கத்தில் இருப்பது ன்னு தான் அர்த்தம்...🤝🙌🙌
None-of-the-above,கண் கலங்கி ரொம்ப நாள் ஆச்சு திரும்பவும் கண் கலங்க வச்சிட்டிங்க 😢😢
None-of-the-above,சுயதொழில் பழகுங்கள்... மற்றவரிடம் அடிமையாக வாழ்வதை விடுத்து சொந்தமாக கூட்டு முயற்சியில் பலவற்றையும் சாதிக்கலாம்... சாதித்த சகோதரிகள் பலரையும் பார்த்துள்ளேன்... சிறுதொழிலில் நல்ல லாபம் ஈட்டலாம்...
None-of-the-above,எப்படிடா மக்கள்தொகையை குறைப்பது  என்று இப்போதுதான் சட்டம் போட்டிருக்கிறார்கள் இவ்வளவுகாலம் கழிச்சி இப்பதான் புத்தி வந்துருக்குபோல
None-of-the-above,என்னால அழுகையே கண்ட்ரோல் பண்ணமுடியல bro heart breaking moment 💔🙏🙏🙏இப்போவே 100 பேருக்கு share பன்ற
Homophobic-derogation,weird தமிழன்  போடா டேய் அப்படி தப்பா நெனச்சாதான் அவன் நார்மல் மனுசன் மனுசன் தப்பா நெனைக்கணும்  அதுதான் தனிமனித கட்டுபாடு கட்டுப்பாடு இல்லாத வாழ்க்கை குப்பைக்கு சமம் ஓரின சேர்க்கை தவறு நீதிமன்ற தீர்ப்புனால எல்லாம் தப்பா போயிட்டிருக்கு இப்போ கள்ள உறவு தப்பு இல்லையாம் அப்போ அதுக்க பெயரமட்டும் கள்ள உறவுண்ணு ஏன் வைத்தார்கள் என்று தெரியவில்லை
Homophobic-derogation,சென்னை கலாச்சார சீரழிவை நோக்கி ...
None-of-the-above,"நீங்க பண்றது பொய்யா உண்மைய தெரியாது , உண்மைய இருந்தா இது prank தெரிஞ்ச அவுங்க மனம் ரொம்ப பாடுபடும் ,2 nd part la venam ya"
None-of-the-above,நீங்க சொல்வது தான் உன்மை
Hope-Speech,அனைத்தும் சரியாகும். நீங்க நலமாக வாழ்வீங்க குடும்பத்துடன்
None-of-the-above,இந்த காட்சியை அந்த டிரெயினில் பயணம் செய்யும் பெண் பார்த்து சிரித்துக் கொண்டிருக்கிறார் அந்த பெண்ணை செருப்பால் அடியுங்கள்
None-of-the-above,Nagarjun Rajeshwaran  உன் வேல மயிரு என்னவோ அத பாரு.
None-of-the-above,மிக மிக அருமையான பேச்சு
Homophobic-derogation,இயற்கைக்கு எதிரானது அழிவின் ஆரம்பம்....LGBT இன்று தவறில்லை நாளை பிணங்களுடனும் மிருகங்களுடனும் உறவு கொள்வது தவறில்லைனு சோல்லுவிங்களா???
None-of-the-above,"யார் கேட்ட இந்த சட்டத்தை, யாருக்காக?"
Counter-speech,"அட அரிபெடுத்த straight நாய்களா... நம்ம நாட்டோட cm, pm, govrner& President ellarum straight nu நம்புகிறேன். இப்படி இருக்கிறப்ப ஏன் நாடு வளர்ச்சி அடையல? இத்தனை பிரச்சனைகள்! ஏன். இந்த 377 ஆல் தான் இந்த நாடு அழிந்து போகும் சொன்னா... L-G-B-T ல் இருக்க எங்களுக்கு எவ்வளவு நகைப்பாக இருக்கும். அப்ரோம் ஏதோ தமிழ் கலாச்சாரம் அழியும் னு சொல்ரிங்களே... அப்போ திருமங்கை ஆழ்வார் மற்றும் சிவன் மற்றும் விஷ்னு ஓட குழந்தை னு சொல்ர ஐயப்பன் இவுங்களா யாரு.... western கலாச்சாரத்த பரப்ப வந்தவுங்க அப்டிதான. போங்கடா நீங்களும் உங்க நியாயமும். வந்துடானுங்க அறிவியல் அ குறை சொல்லிகிட்டு."
None-of-the-above,தவறை யார் செய்தாலும் அது தவறே.. தி வேலை கொடுக்கமாட்டார்கள் என்று யார் சொன்னது.. வேலை செய்து பிழைப்பு செய்யும் திருநங்கைகளும் உண்டே...பெரும்பாலானோர் உழைப்பதற்கு தாயாரில்லை என்பதே உண்மை..
Homophobic-derogation,நாசமா அழிந்து போவதற்கான உச்சக்கட்ட வழி. தேவன் அருவருக்கும் மிகப்பெரிய பாவம். இப்படி தான் சோதோம் கொமோரா ல ஓரினசேர்க்கை செய்து மிதந்து கிட்டு இருந்தாங்க தேவன் அந்த நகரத்த மண்ணோட மண்ணாக்கினார். மறுபடியும் கொரோனா மாதிரி அழிவு வராம இருக்க அதை சட்டம் பூர்வமாக தவறு னு சொல்லனும். சோதோம் கொமோரா அழிந்ததற்க்கான ஆதாரங்கள் பூமியில் இருக்கிறது.
Homophobic-derogation,நீ பையனா பொண்ணா
Counter-speech,இதுல sex அப்டின்றத தாண்டிய  பிற பல உண்மையான பைதியமன்ன அன்பு ஒரு அசைக்க முடியாத love நார்மல் people's Vida romba அதிகமாக இருக்கும்  இது ஒன்றும் தவறானது இல்லை . இது உண்மையில் பல நூற்றாண்டு முன்னே இருந்து தோன்றியது... அதை நாம் ஏற்க வேண்டும் என்று அவசியம் இல்லை. ஆனால் வெறுக்க வேண்டாம்.... ஓன்று மட்டும் நினைவு இருக்கட்டும் அவர்களும் நமை போல் ஒரு மனிதர்கள் தான் ... அவர்களை காயபடுத வேண்டாம்.... எதாவது தவறாக கூறி இருந்தால் sorry.....
Homophobic-derogation,கண்ணியாஸ்திரிகளோ பரமச்சரியம் போபவர்கள் ஒருவர் சார்ந்தது. நீ....; நீ மட்டும் நாசமா போனால் அது உன்னை சார்ந்து.....; நாங்கள் நாங்கள் என்று சொல்கிறாரே...; நீங்கள் யார்?...; நீங்கள் homosex மூலம் தான் வந்தீர்களா?
Homophobic-derogation,"Sasikumar MM  மங்குனி மாமாவே மனிதன் இயற்கையை மாற்றுவதால் ஏற்படும் சீற்றம் வேறு, இயற்கையே தன்னை மாற்றும் சீற்றம் வேறு. அது இருக்கட்டும் உனக்கு சொன்னா புரியாது. ; டேய் மங்குனி இயற்கை அழிக்கிறதோ இல்லையோ நீங்களே உங்களை அழிச்சுக்குவீங்க. ஓரின gay lesbian சேர்க்கையாளர்கள் தங்களின் காம வெறியை புறரிடம் தினிக்காமல் இருந்தால் இந்த ஒரு தலைமுறையோடு நீங்கள் அழிந்து விடுவீர்கள்."
None-of-the-above,Blue Lilly  u can even consider me as an atheist... so plzzz மதம் ரீதியாக அ‌ல்லது மார்கம் ரீதியாக பேசவேண்டாம்...
None-of-the-above,அவ்வப்போது வருகின்ற பின்னனி இசை மிகவும் மிகவும் அருமை..என் மனச எதோ பண்ணுது.......
None-of-the-above,"கமன்ட் section a பாக்கும் போது தான் தெரியுது ஏன் நம்ம ஊர்ல ஜாதி, மத ஆணவ கொலைகள் நடக்குதுக்குனு. இங்க யாருக்கும் காதல் நா என்னனே தெரியல. மனித பாலினம் பத்தி ஒரு புரிதலே இல்ல. உங்கள சொல்லி குத்தம் இல்லை உங்கள எல்லாம் வெளி உலக அறிவு இல்லாம ஆக்குனது நம்ம நாசமாப்போன பாடத்திட்டம் தான்."
Homophobic-derogation,இயற்கை எதிராக எது செய்தாலும் விளைவு கடுமையானதாக இருக்கும்
None-of-the-above,எங்களுக்கு நான் தலைவணங்குகிறேன்.
None-of-the-above,இவர்கள் தொல்லை தாங்க முடியவில்லை
Counter-speech,அனைவருக்கும் வணக்கம் தமிழ்   பேசுவோம்.. ஆணும் பெண்ணும் கல்யாணம் பண்ணனும் சொல்ற எல்லாருக்கும் ஒரு விஷயம் தெரிஞ்சுனும் உங்களுக்கு யார் இதை சொன்னாங்க... ச*** பண்றது எப்படின்னு சொல்லிக் கொடுத்தாங்களா.. யாருக்கு யாரும் சொல்லிக் கொடுப்பதில்லை யாருக்கு யார் மேல் காதல் வருவது என்று தெரியவில்லை ஆணும் பெண்ணும் தான் வாழ வேண்டுமென்றால் அதர்ஷ் பிபிள் எல்லாம் செத்துப்போவனுமா....
None-of-the-above,Siva Siva  நம்பர் அனுப்பவும் ?
None-of-the-above,நான் சின்னத்திரை சாா்ந்தவன் மகிழ்வன் என்னிடம் பகிா்ந்துகொள்ளுங்கள் உங்க கதையை
Homophobic-derogation,இன்னும் கல்லகாதல் மற்றும் கற்பலிப்பு  அதிகரிக்கும்
