category,text
Homophobic,"I have closed all the doors to my friends, my mom dad  did not even know the meaning of gay boy."
Non-anti-LGBT+ content,Im gay..im humiliated in each every single way by my friends...family members ....and its very hard to find partner and happiness...
Non-anti-LGBT+ content,People with disabilities should be given a different compartment.
Non-anti-LGBT+ content,Hii so called intellectual has nothing to say other than the word idiot make me feel u r an idiot.
Non-anti-LGBT+ content,I am waiting bro's
Non-anti-LGBT+ content,State Level Short Film Festival; #IFAwards2018; ITHAL FILMMAKER AWARDS 2018; ifa.ithaltrust.org
Non-anti-LGBT+ content,Yes bro I also pray
Non-anti-LGBT+ content,First prank make me crying 😭
Non-anti-LGBT+ content,She is very fun😍😍😍
Non-anti-LGBT+ content,Guys really great heart and you have great acting da
Non-anti-LGBT+ content,Mr.madhan gowri your a true heart ... I blessings you bro ...
Non-anti-LGBT+ content,"super,thanks to supreme court of India...."
Homophobic,Stupid film there is no gays in the world these are all their imagine only
Homophobic,This’s bullshit 🖕🏼 don’t encourage same this persons
Non-anti-LGBT+ content,Wow! Heart touching film! Latif’s acting is really awesome!
Non-anti-LGBT+ content,I thought ashiq work in galata Tamil
Non-anti-LGBT+ content,No worries. Please feel free to talk to us. Email address: contactmagizhvanfoundation.org
Non-anti-LGBT+ content,"Oh my god she is 100% girl , her talking way is so good  nice"
Non-anti-LGBT+ content,Such a lovely movie 😍🌈👬❤ thank you Mr. Lokesh and team
Non-anti-LGBT+ content,"Hi Director Lokesh , awesome movie and well said about the feelings of LGBTQ community people. Love is not only sex and nudity. It's beyond everything. I loved to watch the movie. I hope so u remember me I'm the character Chandrama's real Daughter Ash.. I still remember when my mom said she will not act in this movie because she didn't know what exactly the story was. I explained her about it and then she accepted to be a part of this awesome movie. Thankyou so much for going against all odds in this society and creating positive and expressing the feelings of LGBTQ."
Non-anti-LGBT+ content,Praveen kumar congrats for revealing urself
Non-anti-LGBT+ content,Wait for part 2
Non-anti-LGBT+ content,"My humble suggestion.; It would be good.if we can remove transgender from the title..when interviewing men and women, we are not mentioning those genders.; Thanks."
Non-anti-LGBT+ content,Anand Ramamoorthi  super bro
Non-anti-LGBT+ content,I am really very happy to see this video thirunaggai is arthanareeswar
Homophobic,"Hate Story, You are not eligible to live in the world, don,t come out from your door."
Non-anti-LGBT+ content,Hi guys tnx to supporting us ping me if u r interested reply me guyz I'll give my number tq...
Non-anti-LGBT+ content,you can watch ramrudhra YouTube channel. You will know about different types of sexualities.
Non-anti-LGBT+ content,She is so so cute
Non-anti-LGBT+ content,Heart melting video. Unable to stop crying while watching her behavior. Let us respect them.
Non-anti-LGBT+ content,Ithuvum public ka direct or indirect agavo affect pannum....so i m not agreed with this matter support...
Non-anti-LGBT+ content,"some videos videos Normal human being ah? Adei. ; You can CGI this video and put a dog in the video instead of her, so your comment can make sense. ; Satthiyama da dei..."
Non-anti-LGBT+ content,One of the best videos on YouTube seen till... But don't hurt that akka in part 2 plz
Non-anti-LGBT+ content,Solute for everybady.....
Non-anti-LGBT+ content,Preethi Prasad I tell you why. The interviewer explains it at the beginning of the video. They just want to break the taboo around them.
Non-anti-LGBT+ content,Bro please tell about RAVANAN?😎
Non-anti-LGBT+ content,Really they are true hearted souls
Non-anti-LGBT+ content,Congratulations  LGBT friends ; 👭👬💕✌👍💪
Non-anti-LGBT+ content,It's too bad
Non-anti-LGBT+ content,Nice lovers 👬💓💓💓💓💓💓
Non-anti-LGBT+ content,"Let them live there life, the way they want."
Non-anti-LGBT+ content,"Sathiya Seelan  you sound funny right now. First you said no animals do this so I gv explanation for that actually, saying that yes, there's homosexuality in 450 over species. Now you are the one saying why human want to follow it, can you see what you're doing? You are not even sticking to your own arguments lol.. Don't forget humans come from animals as well sir.. We might be intelligent than them, but we come from them, we can hv their instinct present in ourselves.."
Non-anti-LGBT+ content,Pride of TN!
Non-anti-LGBT+ content,S.....you avoid that time.....thats easy way to solve
Non-anti-LGBT+ content,Sky Moon  Yes Bible Fool😂🤣😂😂
Non-anti-LGBT+ content,Dani_ creations no it has accepted nature ..so it will.not end.
Non-anti-LGBT+ content,Super thala .
Non-anti-LGBT+ content,Cute interesting interview
Non-anti-LGBT+ content,"OMGhosh ...what an amazing attitude, so very clear thoughts. This New Age Soceity just need Humanity."
Non-anti-LGBT+ content,Seriously great human being....🙏🙏🙏🙏🙏🙏
Non-anti-LGBT+ content,God bless Katrin
Non-anti-LGBT+ content,Watch 2.56 sec that Akka comments.Excellent
Non-anti-LGBT+ content,Heart breaking vedio 😭
Non-anti-LGBT+ content,I am waiting for part 2 bro
Non-anti-LGBT+ content,Bro food kuduthathu great but don't shoot video of needed peoples
Homophobic,"BIBLE SAYS 1CORINTHIANS 6:9,10 Know ye not that the unrighteous shall not inherit the kingdom of God? Be not deceived neither fornicators, nor idolaters, nor adulterers, nor effeminate, nor abusers of themselves with mankind, nor thieves, nor covetous, nor drunkards, nor revilers, nor extortioners, shall inherit the kingdom of God."
Non-anti-LGBT+ content,Wow that hug Vera level no comments.
Non-anti-LGBT+ content,I support only transgender they worthy to marrie
Non-anti-LGBT+ content,And children should not be targeted.. There are many perverts who do that to small boys who get this enslaving habit and many deaths also occur.. Even parents don't reveal anything for fear.. That is why they should be treat differently and stringently.. The big threat of our society..
Homophobic,"Nasty act, God is strictly against this, God once burned the whole city name Sodom and Gomorrah.... Its a disgrace to India, Repent for your nastiness... God will give grace and save you if u repent"
Non-anti-LGBT+ content,"Saranya  Hi Sharanya; My heart says that what I have done is not wrong. In your view, I may be wrong. But that is your opinion and so be it. ; You have all the freedom to share your opinions and I am no one to say no to it."
Non-anti-LGBT+ content,Part 2 please ; Love is love ❤️
Non-anti-LGBT+ content,Heart breaking moment 😓😓😓😓
Non-anti-LGBT+ content,"Wonderful !; Gautam, you will scale greater heights.; The music was too good and pleasant.As the Maruti Suzuki advt appeared today; A new destination; A new experience; Well , a sensitive subject handled sensibly.; Good Luck; Zubair,"
Non-anti-LGBT+ content,She's such a loveable person
Non-anti-LGBT+ content,Ur people don't have common sense y u putted video like this
Non-anti-LGBT+ content,Sister Malini plz repent Jesus plz repent Jesus Christ coming homosexual pavam plz puringikkonga
Non-anti-LGBT+ content,"What he is saying is his experience of what he saw from his circle of gays but usually, many gay people don't do everything that he says.  When I was in Korea two boys hold hands with each other while walking but that doesn't mean they are gay. He is talking all about the sex life of gay people. Who said gay people don't do alcohol. Not everything is true for everyone."
Non-anti-LGBT+ content,Why.. What's wrong she is saying..They are born like tat.. They have their own rights.. If you dunno science then don't discriminate..
Non-anti-LGBT+ content,Anna acting veraaa level anna vazhlthukkal congratulations bro
Non-anti-LGBT+ content,moorthi moorthi  i understand ur feeling....
Non-anti-LGBT+ content,I am waiting for part 2 good luck
Non-anti-LGBT+ content,Muhammad Azeem.S.H  mindset?? Wat do u mean?? How do u know it's wrong judging from ur perspective I guess u r heterosexual. And how would u know wat a lgbt+ person experiences?? Also the laws against adultery is still there.
Non-anti-LGBT+ content,Humancence very good
Non-anti-LGBT+ content,Very bold woman; Appriciate U!!!
Non-anti-LGBT+ content,how body building dtarts
Non-anti-LGBT+ content,Super bro i am waiting
Non-anti-LGBT+ content,Which movie is she acted in.?
Non-anti-LGBT+ content,My opinion is having sex is their own personal life and we shouldn't judge are stop it ; But I don't why it is becoming a mistake and it is very better to control even birth rate also
Non-anti-LGBT+ content,Beautiful loves story.. I really love it . Hearts touching.. 😢😢😢😢
Non-anti-LGBT+ content,Part 2 iam eagerly waiting 😬😬😬😬😬
Non-anti-LGBT+ content,absolutely u r right bro
Non-anti-LGBT+ content,I am waiting bro
Non-anti-LGBT+ content,"; Please Like, Subscribe and Comment"
Homophobic,"I have a question, will you let your sister or daughter to lead her life like what she desires?? Even if she fancy with lesbianism??"
Non-anti-LGBT+ content,Happy and peoud to be a gay
Non-anti-LGBT+ content,Super sister 😭😭 9:13 Really great👍👍👍👍👍👍👍❤️❤️❤️❤️
Non-anti-LGBT+ content,Realy head tuching story
Non-anti-LGBT+ content,Can anybody explain  d vedio i dont understand tamil ...
Non-anti-LGBT+ content,Hi; Iam Henry from Scotland. I speak English and tamil. I want to know more about this so please whatsapp me +447405177530.
Non-anti-LGBT+ content,Really Good bro
Non-anti-LGBT+ content,"you are here to correct typo error😂😂 is that the scientific research has proven that gay, lesbian or bisexual is by birth.."
Non-anti-LGBT+ content,"She behaved like a selfless mother ♥️ our society should understand how to see them and respect them💖 none of us can live one day of their life with the kind of courage, care & grit they have for others & towards Life!"
Non-anti-LGBT+ content,"Such a great Film..  i have ever seen about Gay Couples.... Both couples well performed as like a Real life pair... Especially Latif Performance and Love, the way he make understand Harish dad is really Great... Salute Shri.Mani Shankar Iyer sir.. I feel that i am relaxed when i watch this film.. and recommend to my friends to watch this film.. I appreciate the Entire Film... Please make a 3 Hrs film with this same guys..."
Non-anti-LGBT+ content,OMG 😍 she looks very beautiful 😍 without makeup 😍
Non-anti-LGBT+ content,In which channel sista...?
Homophobic,You mean to tell me these wetties get a whole month when the ww2 soldiers only get 1 min silence
Non-anti-LGBT+ content,I do not judge him or her..Every human may have spirits that live with them.TB Joshua delivered the person with a man spirit t(  a woman making  them a man ) and a woman spirit ( a man making them a woman) Prophet  TB Joshua  delivers them and set them free...Now they live in a normal life with Jesus Christ;
Homophobic,"Now sexual diseases/infections pop up rapidly, guys and girls who are straight be very careful... use double protections....even god doesnt know who you are fkucing..."
Non-anti-LGBT+ content,"So nice to hear,  may God bless you and your love to be happy forever my dear friend"
Non-anti-LGBT+ content,"A sophisticated yet forthright film that shines the spotlight on homosexuals in India and their struggle for basic human rights. It is uplifting and hopeful to watch the young protagonist Latif confidently and respectfully challenge cultural norms and attitudes in India. A powerful film that should nudge us towards a better understanding of sexual diversity in nature and acknowledgement of the sexual spectrum in humans. A film that empowers young adults to advocate for themselves – congratulations on winning the Best Themed Feature Length Movie Award at the  Chennai Rainbow Film Festival – 2015! Kudos to the young actors, musician K. Gautam and writer/director Mani Shankar Iyer for their groundbreaking work!"
Non-anti-LGBT+ content,Very well said. Very sensible and decent interview. All the best.
Non-anti-LGBT+ content,I love you so much sister
Non-anti-LGBT+ content,Madan Gowri pls talk about protein foods
Non-anti-LGBT+ content,It is a very painful  situation. God bless you
Non-anti-LGBT+ content,God bless you. Wishes for success in life.
Non-anti-LGBT+ content,really heart touching video dont hurt any one wth there apperance 🖤 waiting for part 2
Non-anti-LGBT+ content,Ungaloda speak Reyaly very very nice
Homophobic,ramz mesh  You're the actual fool. One day Jesus will come and people like you will go to the hell forever. Then only you will understand who is the fool. REPENT.
Non-anti-LGBT+ content,Ashwin Jack okk
Non-anti-LGBT+ content,Bala Prince ya really nice...indian culture always related to homosexuality
Non-anti-LGBT+ content,Iam a Thamizhan  understand the question first then make a command
Non-anti-LGBT+ content,Vera level TMP team!! You will reach for heights for your efforts namba❤
Homophobic,Any btm sucker?
Non-anti-LGBT+ content,It was a prank but I cried 😥😰😢😢😭😭
Non-anti-LGBT+ content,Congratulations from DIVINE ULAGAM ; Best wishes.....
Non-anti-LGBT+ content,"My friend....in order to give to others, you need to be happy....be brave, be bold and trust God. The society is cruel but we need to be strong....both as individuals and as a community. It's easy for me to say that as I don't live in India. But you are the hope of the LGBT community of India. Don't let the fire extinguish. Keep going and chins up."
Non-anti-LGBT+ content,"nice to see sir!; each and every word is true...; they act well!; script, dialogues, music as well as silent, lighting, location, colour etc... everything is done by you is excellent sir! வாழ்த்துக்கள்!!!"
Non-anti-LGBT+ content,i salute i am not interested and opposed to same sex relation but this film takes few minutes to thing what is wrong with those person they are also human being we have to sry i hav to respect those persons; ; ; At any point of time dont hesitate others feelings and love
Non-anti-LGBT+ content,Such a wonderful movie... Worth watching this... ; Being a gay is not a crime... ; Great move in the story...; Loved it... 💞💕💞💕💞💕❣️❣️
Non-anti-LGBT+ content,Not by naturally
Non-anti-LGBT+ content,Super humans is really present
Non-anti-LGBT+ content,Can you give suggestions list of movies with coming out
Non-anti-LGBT+ content,leo charles it was there even before bro..only British imposed the anti gay law...
Non-anti-LGBT+ content,I really love yu Abu vaavachi...i cant live without yu....
Non-anti-LGBT+ content,Babu G my AGE is 20 iam not in WhatsApp bro
Non-anti-LGBT+ content,Still not prove it is not natural if they can prove they will ask legalize
Homophobic,Mathan Gowry is a gay.....  i know......
Non-anti-LGBT+ content,Very nice experience I olso Malaysia guys and I very like you
Non-anti-LGBT+ content,There is no meaning of friendship 😿
Non-anti-LGBT+ content,Tamizh Nationalist  i am not gay. Your arrogant and your language shows what kind of people you are. Even she spoke politely but you people are more arrogant. Now tell me who has mental illness.
Non-anti-LGBT+ content,Bro talk about intercaste marriage
Non-anti-LGBT+ content,Hats off... 🙏to the all Transgenders ...🙏
Non-anti-LGBT+ content,"Don't worry brother be bold and be youself, ignore all negatively and Don't worry for the problem in which your Fault is not there. 😁😁"
Non-anti-LGBT+ content,Hats off 🙏❤️
Non-anti-LGBT+ content,Waiting for part2 friend ❤️🙏
Non-anti-LGBT+ content,Jaffer Sherif; Don't worry; Kandipa kidaipanga
Non-anti-LGBT+ content,Bro there is a God who has created you.
Non-anti-LGBT+ content,nature? then why they have pussy? lol?
Non-anti-LGBT+ content,Bro make a video about Nethaji Subash Chandra Bose
Non-anti-LGBT+ content,Watch easy A movie
Non-anti-LGBT+ content,Last scene very important to all for care super brothers 😍😍
Non-anti-LGBT+ content,"Well appreciatable topic but questions to the ones who are not being practicle, when it comes to our whole population itself 70% of the men will be a gay(homosexuals) when it comes to a public concert our beloved, cultured.., blaa blaaa.., men will stand against to the problem thats the only problem with our country people, so it is also a considerable issue to our society."
Non-anti-LGBT+ content,Instagram :  ; Facebook :  ; Twitter :  ; Snapchat : madangowri
Non-anti-LGBT+ content,Melting bro really super !!! Thirunangaigal feelings ah apdiye real panirukinga Crying varudhu bro !! Respect Thirunangaigal ❤️
Non-anti-LGBT+ content,any malini fans here  ✌
Non-anti-LGBT+ content,MyNameIsRam  thanks bro ❤️
Non-anti-LGBT+ content,Bala kumar  she is right we don't need Ur opinion Bala Kumar 😔🙄
Homophobic,Govt must appoint a thiru nangai police to arrest these people
Non-anti-LGBT+ content,very gud thught
Non-anti-LGBT+ content,how about me?  do i look transgenders?
Non-anti-LGBT+ content,Yeah u are exactly rit
Non-anti-LGBT+ content,havish srinivasula  caste system can be removed wen discrimination is completely eradicated. And ppl feel equal. Then reservation will not be required in society.
Non-anti-LGBT+ content,Bro semma 😎; One request youngsters davaiyan like social services pondra videoes vantha nlla erukkum ; I am waiting
Non-anti-LGBT+ content,Talk about people who are interested to have sex with both sexes real needed topic is it by gene or sex hunger explain it bro plll
Non-anti-LGBT+ content,so 5000 years back itself people did  homosexual
Non-anti-LGBT+ content,Good topic upload more videos
Non-anti-LGBT+ content,Very nice so sweet....
Non-anti-LGBT+ content,I'm watching part 2 waiting
Non-anti-LGBT+ content,Love is love
Non-anti-LGBT+ content,First be union yourself and then complain people
Non-anti-LGBT+ content,i am really crying pro😢😢😢😭😭😭😭😭😭
Non-anti-LGBT+ content,Hai I am also gay please sujes me
Non-anti-LGBT+ content,I agree that
Non-anti-LGBT+ content,woooooow what a great story. ....; mani shankar I really respect your brave n wise decisions. ...; god bless you mani shankar
Non-anti-LGBT+ content,"I am asexual.....and I support LGBT community people,I found nothing wrong with them.."
Non-anti-LGBT+ content,Brilliantly tapped on the sensitive facts n the way to go!!Amazing film.
Homophobic,"This is 100% true on suburban trains which happens on daily basis, they harass public for money. Railway police need to be vigilant & take strict action against these unlawful people. They do both physical & verbal harassment, which is against de law. They should be put behind bars."
Non-anti-LGBT+ content,Royal Queen  Know where feminism started.It was started by a jewish women.Women in south were satisfied with their life until some people came in portrayed badly..I dont wanna continue this argument
Non-anti-LGBT+ content,I'm also eagerly waiting for  that true lovable person..
Non-anti-LGBT+ content,Its me bro😂😁
Non-anti-LGBT+ content,Child adoption nu siss sonnanga.... ; ; It's a great idea siss ...
Non-anti-LGBT+ content,Good morning keerthna nice comment
Non-anti-LGBT+ content,What is the meaning of physically harrassed child? I can't understand..
Non-anti-LGBT+ content,😭😭😭😭😭😭😭this video makes me to cry
Non-anti-LGBT+ content,I am marana waiting for part 2
Non-anti-LGBT+ content,The best movie give for LGBT community . Thanks for all movie making members 😍😍
Non-anti-LGBT+ content,"Avoid so many men friends...... gather one man and love him......do some small daily business..... like flowers, vegetables"
Non-anti-LGBT+ content,"Im not offended on your opinion  because different people have different opinions. From your point of view culture is the main concern but decisions cannot be made based only on culture, there are various other aspects too. All of them should be considered."
Non-anti-LGBT+ content,Best of luck sister....
Non-anti-LGBT+ content,Bro super I am waiting to part 2
Homophobic,weird தமிழன்  then why majority of gay couples has aids? they dont know how to have safe sex? like seriously?
Non-anti-LGBT+ content,She 100% more Beautiful than transgender meera mitun😂🤣
Homophobic,In my opinion supreme court decision may have been based on reducing the world population & freedom of choice.
Non-anti-LGBT+ content,Govt pls provide some job for those ppl.. so that even they can lead there life n even we wl b hpy without their torture.. ; Politicians: instead of blaming among urself better look into these kind of issues n make ppl to leave in peaceful environment.
Non-anti-LGBT+ content,That transgender is good hearted yaar.... and hats off to his acting da. Semma da.
Non-anti-LGBT+ content,Heart touching video
Non-anti-LGBT+ content,"not only in the  Hollywood actors , sri lankan  5 pollution ( araseyal vade) in ranil wicramasinghe also ."
Non-anti-LGBT+ content,Your Speech 😍😍😍😍😍
Non-anti-LGBT+ content,stupids of the india
Non-anti-LGBT+ content,All the very best Sagoo
Non-anti-LGBT+ content,"Aaseelan first understand my comment and then reply.. I'm not against LGBT people or gay marriage.. my comment was related to this video from an audience perspective.. with this topic, much better story could be told."
Homophobic,Its against nature; ; If it continue world population automatically end; ; Only animals lives in this world; ; Iam not against feeling; ; But this is wrong
Non-anti-LGBT+ content,"Alison D'cruz  No brother, i thought making comfort them is being treat them as like us, that is what they also seeking for, only one or two like u only  doesn't seen them in wrng way but most of them was destroying and hv wrng eyes on them, thatwhy i told like this...."
Non-anti-LGBT+ content,she is more beautiful than a girl
Non-anti-LGBT+ content,Wow super bro ... best prank
Non-anti-LGBT+ content,That Third green colour shirt  person reaction was ROFL..
Non-anti-LGBT+ content,Yes but don't mention Meera.. it's her nature..
Non-anti-LGBT+ content,It's not funny to talk like this.if she is wrong that gave you rights to talk bad about her??
Non-anti-LGBT+ content,"We are already helping transgenders to create income, share their details we could support them for their life's betterment!"
Non-anti-LGBT+ content,"Who r all here 2 to see d Tamil version of Harry potter....,😒"
Non-anti-LGBT+ content,"Aashiq is so genuine, when he tell sentiment story, but she mock him but he take it jovial. So cool"
Non-anti-LGBT+ content,Good but I against this but I still appreciate this concept of this shortflim 👏👏👏👏
Non-anti-LGBT+ content,Hey aashiq u seems to be emotional . Dnt start crying bro.
Non-anti-LGBT+ content,This comes from devil not from God
Non-anti-LGBT+ content,"You are a great pa,,, don’t feel, the Lord be with yours"
Non-anti-LGBT+ content,Bro say about siddis
Homophobic,now a days this people r behaving all over Indian .no control at all.their should be law make to them also.
Non-anti-LGBT+ content,Super bro hats of you 🤗🤗🤗🤗🤗🤗
Non-anti-LGBT+ content,"that blue t-shirt brother  3:17 is the random sample for most of the people thinking about LGBTQ. they know not what they think, but they think whatever they think is right. :)"
Non-anti-LGBT+ content,"RAJU RAJAN yes I completely agree ,no one choose to be.i am asexual"
Non-anti-LGBT+ content,"SCRIPTED.... The agenda is to project transgenders as a responsible or empathetic fellow being....That's a good will...; But the reality is ,  To gain sympathy without knowing the root cause of their problem...and increase subscriber base..."
Non-anti-LGBT+ content,Sama brother good
Non-anti-LGBT+ content,Babe u look so preety
Non-anti-LGBT+ content,Can u talk about Asexuality.......... and the 10 different types of sexuality and diff b/w gender and  sexuality.......
Non-anti-LGBT+ content,I feel sorry for this gal. Search Homosexuality Illuminati agenda on google. She is clearly brainwashed by media.
Non-anti-LGBT+ content,Thank you so much Murugan🖤 That's all I need :). Stay happy too :)
Homophobic,sis/bro whatever against the nature will face consequences nature is just like LIFE CREATES LIFE
Non-anti-LGBT+ content,Why we do sex just see madhan gowri video
Non-anti-LGBT+ content,IN india how many of them folowing our culture all men wearing tshirt phant is this thing is our culture ?
Non-anti-LGBT+ content,Dafuq is wrong with some of the commenters? 🤨
Non-anti-LGBT+ content,🙏I shall always hav respect towards them...
Non-anti-LGBT+ content,LOve doesnt come after deciding wht organ the other person got ! love can only see and fall for another heart simple as tht
Non-anti-LGBT+ content,Talk about the cultures and the festival celebrated in the whole india
Non-anti-LGBT+ content,Good comment.  We should respect transgenders as another human being.
Non-anti-LGBT+ content,4th December cyclone will come in chennai
Non-anti-LGBT+ content,Malini has got right point of view and looking handsome
Non-anti-LGBT+ content,Semme speech ....superb
Non-anti-LGBT+ content,"Saranya  u r not getting one thing. As long as reservation system is there in the society, no one forgets their caste. Everywhere ppl would be asking for caste from hospitals, education ,govt jobs everything is related to caste bcos they need this caste for reservation purpose. Imagine if there is reservation concept, why do any one need to mention their caste? Probably after 2 generations, no one even remembers what caste they belong to as they would never ever used the caste for any purpose. Even the grt Ambedkar said , this reservation concept should be temporary, but for political purposes this is being a major thing."
Non-anti-LGBT+ content,God bless you
Non-anti-LGBT+ content,I got tears now... Really she is amazing... ❤️ That's call humanity...
Non-anti-LGBT+ content,I really hope she rethought her decisions.  The cliffhanger hits hard 🥺
Non-anti-LGBT+ content,My all support for u thala  ❤️😘😘 waiting for part 2😍
Non-anti-LGBT+ content,Keep these kind of contents coming da ❤️
Non-anti-LGBT+ content,"what you are saying is true..but becoz of other transgender behaviour, society sees everyone same like."
Non-anti-LGBT+ content,Bro there is no solution for this problems why they or not still find
Non-anti-LGBT+ content,Part 2 waiting
Non-anti-LGBT+ content,😭😭😢 Really this short film hurt me
Non-anti-LGBT+ content,Physically girl but mentally boy
Non-anti-LGBT+ content,"Lol, look at all the rational comments coming from the land of periyar. This has brought the worst of Tamil nadu people. This makes me question the whole Dravidian movement."
Non-anti-LGBT+ content,Bro premiere pleased make it as  video
Non-anti-LGBT+ content,Good think that prank🌹🌹🌹🇮🇳🙏
Non-anti-LGBT+ content,Hi Senila  ur speech very super.
Non-anti-LGBT+ content,Hatts off sister.. Ur love towards a girl is really so good.. The feel towards a girl is so good.. I respect it
Non-anti-LGBT+ content,Vas im  still I'm in dout
Non-anti-LGBT+ content,"I don't want to be gay, help me,"
Non-anti-LGBT+ content,U correct Anu..... Gays r not differ than man's....he was also normal person his activities r also like men... He was only differ in sexual life......so plz don't avoid ur friend at anytime.....u should proud to be a gay friend....
Non-anti-LGBT+ content,I am willing to marry her but I am not worthy for her. She is so big in my sight.
Homophobic,Aids coming soon.
Non-anti-LGBT+ content,seriously omfg people are insane weird world weird people dont let your emotions to blind u
Non-anti-LGBT+ content,Yeah same here..My mum accept who i'm but idk she agree when i love a guy 😕
Non-anti-LGBT+ content,Really great akka 😢
Non-anti-LGBT+ content,When start tha prank
Non-anti-LGBT+ content,Its just gender that all🙄
Non-anti-LGBT+ content,Even after watching this movie.. I'm so disappointed that there are still people who feels this way.. sad.. I don't understand wth u mean by 'right path'? There is no right or wrong in this.. hope society will understand this one day..
Non-anti-LGBT+ content,i want true lover
Non-anti-LGBT+ content,Expected little more emotions and dialogue. But Ok. Congrats to the whole team. 🤗👏👏👏
Homophobic,"Intha mutta pundainga thola thaanga mudila,  bus la ponalum savadikuthunga,  train la ponalum savadikuthunga,  railway should stop them entering the train and govt should ban them from entering public transport who create nuisance!! For this  purpose  govt should create a transgender police force this creating employment as well as controlling this kind of nuisance.."
Non-anti-LGBT+ content,thanks a lot for your comments; do share and subscribe
Non-anti-LGBT+ content,Nice bri i want to speack with u  help me
Non-anti-LGBT+ content,able to see so many immature filthy minded people in d cmnt section 😂😂😂 juzz grow up kidsss
Homophobic,Ur attitude and maturity is awesome but ur supporting and giving voice to wrong direction
Non-anti-LGBT+ content,"Tamizh is the oldest living language but not the oldest. There r others the old brami script, indus valley script, egyptian mesopotamian otherw"
Non-anti-LGBT+ content,IMportant news
Non-anti-LGBT+ content,wonderful flim. and good one. all the matured actors played a very good role. congrats
Non-anti-LGBT+ content,"Director sir .. you are the best ... Varun Amma character and Varun and all other  actors acting is Vera Vera lavel.,.. very nature ..."
Non-anti-LGBT+ content,I like her. Really she is very innocent
Non-anti-LGBT+ content,Unwanted programs...... What is in their hand bag..... Kevalamana program
Non-anti-LGBT+ content,it is correct
Non-anti-LGBT+ content,That transgender really believe your words... idiot
Non-anti-LGBT+ content,She is cute ♥️
Non-anti-LGBT+ content,Akka semmaya pesuniga I wish I was there with u but got up with few works
Non-anti-LGBT+ content,Goo on its their rights!!
Non-anti-LGBT+ content,"I never talk about religion and other stuffs. And apparently I m only half a Muslim. If I marry not 4, whatever numbers it is, If I have a kid, the kid himself finds out who's his/her father and mother. But in case of woman marrying more than one guy, you can find who is the mother but you can't find who is the kid's father"
Non-anti-LGBT+ content,She's  pretty....
Non-anti-LGBT+ content,"Parents and society needs to be educated on this issue to understand the real struggle of LGBTQ community. Keeps your religious fairy tales to yourself, do not rub it in my communities face."
Non-anti-LGBT+ content,Pls make an video on -savant syndrome- it's a awesome topic for autistic persons
Non-anti-LGBT+ content,First time  a prank show got emotional moment
Non-anti-LGBT+ content,Every one tease them because they are a trans gender then to those people I say and what would u say about Shivan and Parvathi .they are also god.so please do not tease them .help them
Non-anti-LGBT+ content,Mathi Azhan  number
Non-anti-LGBT+ content,Ur wrong only Christianity and Islam oppose Homosexuality.
Non-anti-LGBT+ content,10 years' la total world people
Non-anti-LGBT+ content,Heart For that Akka❤️
Non-anti-LGBT+ content,I'm crying more effective emotions
Non-anti-LGBT+ content,Please tell about the operation barbarossa
Non-anti-LGBT+ content,Love Love hai
Non-anti-LGBT+ content,"Sensitive, beautifully underplayed portrayal by all actors - mum, dads, sons, priest, psychiatrist and others. No over the top acting or intrusive sound effects to spoil our enjoyment. For that, a big high-five to Manishankar Iyer. Found myself wiping a surreptitious tear or two."
Non-anti-LGBT+ content,Dislikes from Meera Mithun fan's...
Homophobic,KIRAN- The Rebel who will like people with mental and psychological problem calling them as new race. There is no change physically. Everything is disease spread by big people to spread STDs to earn money . Just like south Africa we'll see big increase in STDs Percentage
Non-anti-LGBT+ content,Saranya the thing is the message is there. He tells off the security guard to show he has accepted who he is. A movie doesn't need to be blunt and say the meaning. But I guess everyone perceives it differently. I believe the message is loud and clear
Non-anti-LGBT+ content,i like ur speech and i want to talk to u..pls give ur mail id or contact numbers.
Non-anti-LGBT+ content,wow... arsome speech
Non-anti-LGBT+ content,Wow! her attitude loved it. Bold speech
Non-anti-LGBT+ content,pradeep  ; God bless you Brother.Yesukristhu loves you. No one born and bought Christian..He created your Hearts so much beautiful and it's listen God's word . Because it's belong to God of holy One.east west North South people come to Lord Jesus Christ..Because he gives us ever lasting living life.
Non-anti-LGBT+ content,The story is very nice .......to create original love ........and felling is best..   to grate original life and like us beautiful life ....... Latif acting is best in really life
Non-anti-LGBT+ content,I'm gay from Chennai I need Good friend want to share everything as a equal human
Non-anti-LGBT+ content,This is not prank show emotional really I am proud to say TMP awesome
Non-anti-LGBT+ content,"Yes love is love it does not matter about gender, it about heart, about emotions about love❤️"
Non-anti-LGBT+ content,Jithin M V  Good to know that. Here too
Homophobic,After 55 of your age you will realize why this is wrong
Non-anti-LGBT+ content,"weird தமிழன்  I think better to not answer your question rather than argue with you, who raise theri hand to support this kind of laws. I am blessings them safe journey with hell.... I think you have to find a good boy to you. Good luck 😁😁😁😁😁"
Non-anti-LGBT+ content,Scripted episode bro single tea machi
Non-anti-LGBT+ content,Diversity exists. Differences exist. You need to embrace it. You can't act like there is no such thing. Acknowledge them and accept them. You can't close your eyes and hope that the world is star spangled awesome.
Non-anti-LGBT+ content,Nonenes videos      Idiot video stupid video you are any work first go to work
Homophobic,Super super super correct words in public they are torchering
